problem,xp,instance,proved,time,memory,best_val,best_lb,best_ub,nodes_bnb,nodes_dd
srflp,B&B+C $(\alpha = 1)$,ste36_1,False,1800.86,932.02,-7662,-7662,-2885,24975,37513981
srflp,B&B $(\alpha = 1)$,ste36_1,False,1800.3,284.0,-7662,-7662,-2840,26038,41198860
srflp,B&B+C $(\alpha = 10)$,ste36_1,False,1801.14,1387.08,-7763,-7763,-2510,2372,36182557
srflp,B&B $(\alpha = 10)$,ste36_1,False,1800.52,213.43,-7800,-7800,-2367,2481,41399645
srflp,B&B+C $(\alpha = 100)$,ste36_1,False,1808.36,3147.39,-7662,-7662,-2174,226,34238156
srflp,B&B $(\alpha = 100)$,ste36_1,False,1804.12,1682.83,-7662,-7662,-2145,216,35486004
srflp,MIP,ste36_1,False,1800.1,0.0,-14240,-14240,-2625,0,0
srflp,B&B+C $(\alpha = 1)$,ste36_2,False,1801.08,1269.12,-176902,-176902,-21588,18963,27491869
srflp,B&B $(\alpha = 1)$,ste36_2,False,1800.28,250.59,-181043,-181043,-21082,20715,31002759
srflp,B&B+C $(\alpha = 10)$,ste36_2,False,1801.09,1676.67,-167023,-167023,-13300,1833,26275016
srflp,B&B $(\alpha = 10)$,ste36_2,False,1800.7,221.05,-163634,-163634,-12267,1952,29704618
srflp,B&B+C $(\alpha = 100)$,ste36_2,False,1802.99,3491.63,-152152,-152152,-7211,187,26998523
srflp,B&B $(\alpha = 100)$,ste36_2,False,1805.02,1737.81,-151026,-151026,-8039,178,27119212
srflp,MIP,ste36_2,False,1800.12,0.0,-250715,-250715,-52226,0,0
srflp,B&B+C $(\alpha = 1)$,ste36_3,False,1800.83,1264.35,-103942,-103942,-14551,19955,28520551
srflp,B&B $(\alpha = 1)$,ste36_3,False,1800.27,252.27,-103942,-103942,-14252,21098,31109996
srflp,B&B+C $(\alpha = 10)$,ste36_3,False,1801.53,1661.62,-89006,-89006,-9712,1998,28690878
srflp,B&B $(\alpha = 10)$,ste36_3,False,1800.34,217.98,-102247,-102247,-8800,2001,31114013
srflp,B&B+C $(\alpha = 100)$,ste36_3,False,1806.4,3181.58,-85912,-85912,-5642,185,27070043
srflp,B&B $(\alpha = 100)$,ste36_3,False,1800.49,1716.97,-86750,-86750,-6123,178,27753087
srflp,MIP,ste36_3,False,1800.09,0.0,-147902,-147902,-25551,0,0
srflp,B&B+C $(\alpha = 1)$,ste36_4,False,1800.97,1099.04,-96554,-96554,-11755,18067,27543346
srflp,B&B $(\alpha = 1)$,ste36_4,False,1800.28,266.91,-96641,-96641,-11931,21420,33552116
srflp,B&B+C $(\alpha = 10)$,ste36_4,False,1801.21,1483.6,-98741,-98741,-7407,1725,26010210
srflp,B&B $(\alpha = 10)$,ste36_4,False,1800.39,223.74,-99233,-99233,-7121,2036,32609015
srflp,B&B+C $(\alpha = 100)$,ste36_4,False,1802.03,3241.57,-81128,-81128,-4316,181,27417364
srflp,B&B $(\alpha = 100)$,ste36_4,False,1802.61,1718.27,-82746,-82746,-4735,191,29872209
srflp,MIP,ste36_4,False,1800.11,0.0,-137940,-137940,-23921,0,0
srflp,B&B+C $(\alpha = 1)$,ste36_5,False,1800.62,1148.87,-89897,-89897,-14286,20195,28651380
srflp,B&B $(\alpha = 1)$,ste36_5,False,1800.27,279.62,-89897,-89897,-14362,23833,34993640
srflp,B&B+C $(\alpha = 10)$,ste36_5,False,1801.07,1475.72,-82226,-82226,-9589,1879,26488616
srflp,B&B $(\alpha = 10)$,ste36_5,False,1800.62,222.65,-81617,-81617,-9223,2223,33754975
srflp,B&B+C $(\alpha = 100)$,ste36_5,False,1804.76,3159.47,-79581,-79581,-6096,185,26338317
srflp,B&B $(\alpha = 100)$,ste36_5,False,1801.32,1711.01,-79991,-79991,-6568,188,29203646
srflp,MIP,ste36_5,False,1800.12,0.0,-136617,-136617,-24493,0,0
tsptw,B&B+C $(\alpha = 10)$,N20ft301.dat,True,0.0,0.07,-6616000,-6616000,-6616000,1,24
tsptw,B&B $(\alpha = 10)$,N20ft301.dat,True,0.0,0.07,-6616000,-6616000,-6616000,1,24
tsptw,MIP,N20ft301.dat,True,0.0,0.0,-6616000,-6616000,-6616000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft301.dat,True,0.0,0.07,-6616000,-6616000,-6616000,1,24
tsptw,B&B $(\alpha = 100)$,N20ft301.dat,True,0.0,0.07,-6616000,-6616000,-6616000,1,24
tsptw,B&B+C $(\alpha = 1)$,N20ft301.dat,True,0.0,0.08,-6616000,-6616000,-6616000,1,46
tsptw,B&B $(\alpha = 1)$,N20ft301.dat,True,0.0,0.07,-6616000,-6616000,-6616000,1,46
tsptw,B&B+C $(\alpha = 10)$,N20ft302.dat,True,0.0,0.07,-7030000,-7030000,-7030000,1,39
tsptw,B&B $(\alpha = 10)$,N20ft302.dat,True,0.0,0.07,-7030000,-7030000,-7030000,1,39
tsptw,MIP,N20ft302.dat,True,0.0,0.0,-7030000,-7030000,-7030000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft302.dat,True,0.0,0.07,-7030000,-7030000,-7030000,1,39
tsptw,B&B $(\alpha = 100)$,N20ft302.dat,True,0.0,0.07,-7030000,-7030000,-7030000,1,39
tsptw,B&B+C $(\alpha = 1)$,N20ft302.dat,True,0.0,0.07,-7030000,-7030000,-7030000,1,39
tsptw,B&B $(\alpha = 1)$,N20ft302.dat,True,0.0,0.07,-7030000,-7030000,-7030000,1,39
tsptw,B&B+C $(\alpha = 10)$,N20ft303.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,22
tsptw,B&B $(\alpha = 10)$,N20ft303.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,22
tsptw,MIP,N20ft303.dat,True,0.0,0.0,-7464000,-7464000,-7464000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft303.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,22
tsptw,B&B $(\alpha = 100)$,N20ft303.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,22
tsptw,B&B+C $(\alpha = 1)$,N20ft303.dat,True,0.0,0.08,-7464000,-7464000,-7464000,1,43
tsptw,B&B $(\alpha = 1)$,N20ft303.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,43
tsptw,B&B+C $(\alpha = 10)$,N20ft304.dat,True,0.0,0.07,-8170000,-8170000,-8170000,1,22
tsptw,B&B $(\alpha = 10)$,N20ft304.dat,True,0.0,0.06,-8170000,-8170000,-8170000,1,22
tsptw,MIP,N20ft304.dat,True,0.0,0.0,-8170000,-8170000,-8170000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft304.dat,True,0.0,0.07,-8170000,-8170000,-8170000,1,22
tsptw,B&B $(\alpha = 100)$,N20ft304.dat,True,0.0,0.06,-8170000,-8170000,-8170000,1,22
tsptw,B&B+C $(\alpha = 1)$,N20ft304.dat,True,0.0,0.07,-8170000,-8170000,-8170000,1,22
tsptw,B&B $(\alpha = 1)$,N20ft304.dat,True,0.0,0.06,-8170000,-8170000,-8170000,1,22
tsptw,B&B+C $(\alpha = 10)$,N20ft305.dat,True,0.0,0.1,-7247000,-7247000,-7247000,1,40
tsptw,B&B $(\alpha = 10)$,N20ft305.dat,True,0.0,0.09,-7247000,-7247000,-7247000,1,40
tsptw,MIP,N20ft305.dat,True,0.0,0.0,-7247000,-7247000,-7247000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft305.dat,True,0.0,0.1,-7247000,-7247000,-7247000,1,40
tsptw,B&B $(\alpha = 100)$,N20ft305.dat,True,0.0,0.09,-7247000,-7247000,-7247000,1,40
tsptw,B&B+C $(\alpha = 1)$,N20ft305.dat,True,0.0,0.1,-7247000,-7247000,-7247000,1,78
tsptw,B&B $(\alpha = 1)$,N20ft305.dat,True,0.0,0.09,-7247000,-7247000,-7247000,1,78
tsptw,B&B+C $(\alpha = 10)$,N20ft306.dat,True,0.0,0.07,-7295000,-7295000,-7295000,1,26
tsptw,B&B $(\alpha = 10)$,N20ft306.dat,True,0.0,0.07,-7295000,-7295000,-7295000,1,26
tsptw,MIP,N20ft306.dat,True,0.0,0.0,-7295000,-7295000,-7295000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft306.dat,True,0.0,0.07,-7295000,-7295000,-7295000,1,26
tsptw,B&B $(\alpha = 100)$,N20ft306.dat,True,0.0,0.07,-7295000,-7295000,-7295000,1,26
tsptw,B&B+C $(\alpha = 1)$,N20ft306.dat,True,0.0,0.07,-7295000,-7295000,-7295000,1,26
tsptw,B&B $(\alpha = 1)$,N20ft306.dat,True,0.0,0.07,-7295000,-7295000,-7295000,1,26
tsptw,B&B+C $(\alpha = 10)$,N20ft307.dat,True,0.0,0.14,-6918000,-6918000,-6918000,1,74
tsptw,B&B $(\alpha = 10)$,N20ft307.dat,True,0.0,0.12,-6918000,-6918000,-6918000,1,74
tsptw,MIP,N20ft307.dat,True,0.02,0.0,-6918000,-6918000,-6918000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft307.dat,True,0.0,0.14,-6918000,-6918000,-6918000,1,74
tsptw,B&B $(\alpha = 100)$,N20ft307.dat,True,0.0,0.12,-6918000,-6918000,-6918000,1,74
tsptw,B&B+C $(\alpha = 1)$,N20ft307.dat,True,0.0,0.17,-6918000,-6918000,-6918000,1,144
tsptw,B&B $(\alpha = 1)$,N20ft307.dat,True,0.0,0.15,-6918000,-6918000,-6918000,1,144
tsptw,B&B+C $(\alpha = 10)$,N20ft308.dat,True,0.0,0.07,-7882000,-7882000,-7882000,1,28
tsptw,B&B $(\alpha = 10)$,N20ft308.dat,True,0.0,0.07,-7882000,-7882000,-7882000,1,28
tsptw,MIP,N20ft308.dat,True,0.0,0.0,-7882000,-7882000,-7882000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft308.dat,True,0.0,0.07,-7882000,-7882000,-7882000,1,28
tsptw,B&B $(\alpha = 100)$,N20ft308.dat,True,0.0,0.07,-7882000,-7882000,-7882000,1,28
tsptw,B&B+C $(\alpha = 1)$,N20ft308.dat,True,0.0,0.07,-7882000,-7882000,-7882000,1,28
tsptw,B&B $(\alpha = 1)$,N20ft308.dat,True,0.0,0.07,-7882000,-7882000,-7882000,1,28
tsptw,B&B+C $(\alpha = 10)$,N20ft309.dat,True,0.0,0.16,-7518000,-7518000,-7518000,1,84
tsptw,B&B $(\alpha = 10)$,N20ft309.dat,True,0.0,0.15,-7518000,-7518000,-7518000,1,84
tsptw,MIP,N20ft309.dat,True,0.0,0.0,-7518000,-7518000,-7518000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft309.dat,True,0.0,0.16,-7518000,-7518000,-7518000,1,84
tsptw,B&B $(\alpha = 100)$,N20ft309.dat,True,0.0,0.15,-7518000,-7518000,-7518000,1,84
tsptw,B&B+C $(\alpha = 1)$,N20ft309.dat,True,0.0,0.16,-7518000,-7518000,-7518000,1,164
tsptw,B&B $(\alpha = 1)$,N20ft309.dat,True,0.0,0.15,-7518000,-7518000,-7518000,1,164
tsptw,B&B+C $(\alpha = 10)$,N20ft310.dat,True,0.0,0.1,-6938000,-6938000,-6938000,1,50
tsptw,B&B $(\alpha = 10)$,N20ft310.dat,True,0.0,0.09,-6938000,-6938000,-6938000,1,50
tsptw,MIP,N20ft310.dat,True,0.0,0.0,-6938000,-6938000,-6938000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft310.dat,True,0.0,0.1,-6938000,-6938000,-6938000,1,50
tsptw,B&B $(\alpha = 100)$,N20ft310.dat,True,0.0,0.09,-6938000,-6938000,-6938000,1,50
tsptw,B&B+C $(\alpha = 1)$,N20ft310.dat,True,0.0,0.1,-6938000,-6938000,-6938000,1,97
tsptw,B&B $(\alpha = 1)$,N20ft310.dat,True,0.0,0.09,-6938000,-6938000,-6938000,1,97
tsptw,B&B+C $(\alpha = 10)$,N20ft401.dat,True,0.0,0.13,-6609000,-6609000,-6609000,1,57
tsptw,B&B $(\alpha = 10)$,N20ft401.dat,True,0.0,0.12,-6609000,-6609000,-6609000,1,57
tsptw,MIP,N20ft401.dat,True,0.0,0.0,-6609000,-6609000,-6609000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft401.dat,True,0.0,0.13,-6609000,-6609000,-6609000,1,57
tsptw,B&B $(\alpha = 100)$,N20ft401.dat,True,0.0,0.12,-6609000,-6609000,-6609000,1,57
tsptw,B&B+C $(\alpha = 1)$,N20ft401.dat,True,0.0,0.13,-6609000,-6609000,-6609000,1,108
tsptw,B&B $(\alpha = 1)$,N20ft401.dat,True,0.0,0.12,-6609000,-6609000,-6609000,1,108
tsptw,B&B+C $(\alpha = 10)$,N20ft402.dat,True,0.0,0.1,-7010000,-7010000,-7010000,1,54
tsptw,B&B $(\alpha = 10)$,N20ft402.dat,True,0.0,0.09,-7010000,-7010000,-7010000,1,54
tsptw,MIP,N20ft402.dat,True,0.0,0.0,-7010000,-7010000,-7010000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft402.dat,True,0.0,0.1,-7010000,-7010000,-7010000,1,54
tsptw,B&B $(\alpha = 100)$,N20ft402.dat,True,0.0,0.09,-7010000,-7010000,-7010000,1,54
tsptw,B&B+C $(\alpha = 1)$,N20ft402.dat,True,0.0,0.1,-7010000,-7010000,-7010000,1,54
tsptw,B&B $(\alpha = 1)$,N20ft402.dat,True,0.0,0.09,-7010000,-7010000,-7010000,1,54
tsptw,B&B+C $(\alpha = 10)$,N20ft403.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,25
tsptw,B&B $(\alpha = 10)$,N20ft403.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,25
tsptw,MIP,N20ft403.dat,True,0.0,0.0,-7464000,-7464000,-7464000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft403.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,25
tsptw,B&B $(\alpha = 100)$,N20ft403.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,25
tsptw,B&B+C $(\alpha = 1)$,N20ft403.dat,True,0.0,0.08,-7464000,-7464000,-7464000,1,49
tsptw,B&B $(\alpha = 1)$,N20ft403.dat,True,0.0,0.07,-7464000,-7464000,-7464000,1,49
tsptw,B&B+C $(\alpha = 10)$,N20ft404.dat,True,0.0,0.07,-8170000,-8170000,-8170000,1,27
tsptw,B&B $(\alpha = 10)$,N20ft404.dat,True,0.0,0.06,-8170000,-8170000,-8170000,1,27
tsptw,MIP,N20ft404.dat,True,0.0,0.0,-8170000,-8170000,-8170000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft404.dat,True,0.0,0.07,-8170000,-8170000,-8170000,1,27
tsptw,B&B $(\alpha = 100)$,N20ft404.dat,True,0.0,0.06,-8170000,-8170000,-8170000,1,27
tsptw,B&B+C $(\alpha = 1)$,N20ft404.dat,True,0.0,0.07,-8170000,-8170000,-8170000,1,27
tsptw,B&B $(\alpha = 1)$,N20ft404.dat,True,0.0,0.06,-8170000,-8170000,-8170000,1,27
tsptw,B&B+C $(\alpha = 10)$,N20ft405.dat,True,0.0,0.14,-7247000,-7247000,-7247000,1,54
tsptw,B&B $(\alpha = 10)$,N20ft405.dat,True,0.0,0.12,-7247000,-7247000,-7247000,1,54
tsptw,MIP,N20ft405.dat,True,0.0,0.0,-7247000,-7247000,-7247000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft405.dat,True,0.0,0.14,-7247000,-7247000,-7247000,1,54
tsptw,B&B $(\alpha = 100)$,N20ft405.dat,True,0.0,0.12,-7247000,-7247000,-7247000,1,54
tsptw,B&B+C $(\alpha = 1)$,N20ft405.dat,True,0.0,0.14,-7247000,-7247000,-7247000,1,106
tsptw,B&B $(\alpha = 1)$,N20ft405.dat,True,0.0,0.12,-7247000,-7247000,-7247000,1,106
tsptw,B&B+C $(\alpha = 10)$,N20ft406.dat,True,0.0,0.07,-7285000,-7285000,-7285000,1,30
tsptw,B&B $(\alpha = 10)$,N20ft406.dat,True,0.0,0.07,-7285000,-7285000,-7285000,1,30
tsptw,MIP,N20ft406.dat,True,0.0,0.0,-7285000,-7285000,-7285000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft406.dat,True,0.0,0.07,-7285000,-7285000,-7285000,1,30
tsptw,B&B $(\alpha = 100)$,N20ft406.dat,True,0.0,0.07,-7285000,-7285000,-7285000,1,30
tsptw,B&B+C $(\alpha = 1)$,N20ft406.dat,True,0.0,0.07,-7285000,-7285000,-7285000,1,30
tsptw,B&B $(\alpha = 1)$,N20ft406.dat,True,0.0,0.07,-7285000,-7285000,-7285000,1,30
tsptw,B&B+C $(\alpha = 10)$,N20ft407.dat,True,0.0,0.26,-6918000,-6918000,-6918000,1,188
tsptw,B&B $(\alpha = 10)$,N20ft407.dat,True,0.0,0.25,-6918000,-6918000,-6918000,1,188
tsptw,MIP,N20ft407.dat,True,0.02,0.0,-6918000,-6918000,-6918000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft407.dat,True,0.0,0.26,-6918000,-6918000,-6918000,1,188
tsptw,B&B $(\alpha = 100)$,N20ft407.dat,True,0.0,0.25,-6918000,-6918000,-6918000,1,188
tsptw,B&B+C $(\alpha = 1)$,N20ft407.dat,True,0.0,0.32,-6918000,-6918000,-6918000,34,407
tsptw,B&B $(\alpha = 1)$,N20ft407.dat,True,0.0,0.29,-6918000,-6918000,-6918000,3,528
tsptw,B&B+C $(\alpha = 10)$,N20ft408.dat,True,0.0,0.14,-7861000,-7861000,-7861000,1,72
tsptw,B&B $(\alpha = 10)$,N20ft408.dat,True,0.0,0.12,-7861000,-7861000,-7861000,1,72
tsptw,MIP,N20ft408.dat,True,0.0,0.0,-7861000,-7861000,-7861000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft408.dat,True,0.0,0.14,-7861000,-7861000,-7861000,1,72
tsptw,B&B $(\alpha = 100)$,N20ft408.dat,True,0.0,0.12,-7861000,-7861000,-7861000,1,72
tsptw,B&B+C $(\alpha = 1)$,N20ft408.dat,True,0.0,0.17,-7861000,-7861000,-7861000,1,140
tsptw,B&B $(\alpha = 1)$,N20ft408.dat,True,0.0,0.15,-7861000,-7861000,-7861000,1,140
tsptw,B&B+C $(\alpha = 10)$,N20ft409.dat,True,0.0,0.31,-7498000,-7498000,-7498000,1,194
tsptw,B&B $(\alpha = 10)$,N20ft409.dat,True,0.0,0.29,-7498000,-7498000,-7498000,1,194
tsptw,MIP,N20ft409.dat,True,0.01,0.0,-7498000,-7498000,-7498000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft409.dat,True,0.0,0.31,-7498000,-7498000,-7498000,1,194
tsptw,B&B $(\alpha = 100)$,N20ft409.dat,True,0.0,0.29,-7498000,-7498000,-7498000,1,194
tsptw,B&B+C $(\alpha = 1)$,N20ft409.dat,True,0.0,0.62,-7498000,-7498000,-7498000,48,574
tsptw,B&B $(\alpha = 1)$,N20ft409.dat,True,0.0,0.57,-7498000,-7498000,-7498000,4,787
tsptw,B&B+C $(\alpha = 10)$,N20ft410.dat,True,0.0,0.14,-6938000,-6938000,-6938000,1,79
tsptw,B&B $(\alpha = 10)$,N20ft410.dat,True,0.0,0.12,-6938000,-6938000,-6938000,1,79
tsptw,MIP,N20ft410.dat,True,0.01,0.0,-6938000,-6938000,-6938000,0,0
tsptw,B&B+C $(\alpha = 100)$,N20ft410.dat,True,0.0,0.14,-6938000,-6938000,-6938000,1,79
tsptw,B&B $(\alpha = 100)$,N20ft410.dat,True,0.0,0.12,-6938000,-6938000,-6938000,1,79
tsptw,B&B+C $(\alpha = 1)$,N20ft410.dat,True,0.0,0.18,-6938000,-6938000,-6938000,1,154
tsptw,B&B $(\alpha = 1)$,N20ft410.dat,True,0.0,0.16,-6938000,-6938000,-6938000,1,154
tsptw,B&B+C $(\alpha = 10)$,N40ft201.dat,True,0.0,0.37,-11093000,-11093000,-11093000,1,67
tsptw,B&B $(\alpha = 10)$,N40ft201.dat,True,0.0,0.35,-11093000,-11093000,-11093000,1,67
tsptw,MIP,N40ft201.dat,True,0.0,0.0,-11093000,-11093000,-11093000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft201.dat,True,0.0,0.37,-11093000,-11093000,-11093000,1,67
tsptw,B&B $(\alpha = 100)$,N40ft201.dat,True,0.0,0.35,-11093000,-11093000,-11093000,1,67
tsptw,B&B+C $(\alpha = 1)$,N40ft201.dat,True,0.0,0.37,-11093000,-11093000,-11093000,1,132
tsptw,B&B $(\alpha = 1)$,N40ft201.dat,True,0.0,0.35,-11093000,-11093000,-11093000,1,132
tsptw,B&B+C $(\alpha = 10)$,N40ft202.dat,True,0.0,0.28,-10174000,-10174000,-10174000,1,54
tsptw,B&B $(\alpha = 10)$,N40ft202.dat,True,0.0,0.26,-10174000,-10174000,-10174000,1,54
tsptw,MIP,N40ft202.dat,True,0.0,0.0,-10174000,-10174000,-10174000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft202.dat,True,0.0,0.28,-10174000,-10174000,-10174000,1,54
tsptw,B&B $(\alpha = 100)$,N40ft202.dat,True,0.0,0.26,-10174000,-10174000,-10174000,1,54
tsptw,B&B+C $(\alpha = 1)$,N40ft202.dat,True,0.0,0.31,-10174000,-10174000,-10174000,1,106
tsptw,B&B $(\alpha = 1)$,N40ft202.dat,True,0.0,0.26,-10174000,-10174000,-10174000,1,106
tsptw,B&B+C $(\alpha = 10)$,N40ft203.dat,True,0.0,0.62,-9031000,-9031000,-9031000,1,255
tsptw,B&B $(\alpha = 10)$,N40ft203.dat,True,0.0,0.57,-9031000,-9031000,-9031000,1,255
tsptw,MIP,N40ft203.dat,True,0.0,0.0,-9031000,-9031000,-9031000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft203.dat,True,0.0,0.62,-9031000,-9031000,-9031000,1,255
tsptw,B&B $(\alpha = 100)$,N40ft203.dat,True,0.0,0.57,-9031000,-9031000,-9031000,1,255
tsptw,B&B+C $(\alpha = 1)$,N40ft203.dat,True,0.0,0.99,-9031000,-9031000,-9031000,1,505
tsptw,B&B $(\alpha = 1)$,N40ft203.dat,True,0.0,0.92,-9031000,-9031000,-9031000,1,505
tsptw,B&B+C $(\alpha = 10)$,N40ft204.dat,True,0.0,0.53,-8974000,-8974000,-8974000,1,110
tsptw,B&B $(\alpha = 10)$,N40ft204.dat,True,0.0,0.48,-8974000,-8974000,-8974000,1,110
tsptw,MIP,N40ft204.dat,True,0.01,0.0,-8974000,-8974000,-8974000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft204.dat,True,0.0,0.53,-8974000,-8974000,-8974000,1,110
tsptw,B&B $(\alpha = 100)$,N40ft204.dat,True,0.0,0.48,-8974000,-8974000,-8974000,1,110
tsptw,B&B+C $(\alpha = 1)$,N40ft204.dat,True,0.0,0.53,-8974000,-8974000,-8974000,1,218
tsptw,B&B $(\alpha = 1)$,N40ft204.dat,True,0.0,0.48,-8974000,-8974000,-8974000,1,218
tsptw,B&B+C $(\alpha = 10)$,N40ft205.dat,True,0.0,0.36,-9836000,-9836000,-9836000,1,123
tsptw,B&B $(\alpha = 10)$,N40ft205.dat,True,0.0,0.34,-9836000,-9836000,-9836000,1,123
tsptw,MIP,N40ft205.dat,True,0.01,0.0,-9836000,-9836000,-9836000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft205.dat,True,0.0,0.36,-9836000,-9836000,-9836000,1,123
tsptw,B&B $(\alpha = 100)$,N40ft205.dat,True,0.0,0.34,-9836000,-9836000,-9836000,1,123
tsptw,B&B+C $(\alpha = 1)$,N40ft205.dat,True,0.0,0.4,-9836000,-9836000,-9836000,1,243
tsptw,B&B $(\alpha = 1)$,N40ft205.dat,True,0.0,0.34,-9836000,-9836000,-9836000,1,243
tsptw,B&B+C $(\alpha = 10)$,N40ft206.dat,True,0.0,0.62,-10819000,-10819000,-10819000,1,117
tsptw,B&B $(\alpha = 10)$,N40ft206.dat,True,0.0,0.57,-10819000,-10819000,-10819000,1,117
tsptw,MIP,N40ft206.dat,True,0.0,0.0,-10819000,-10819000,-10819000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft206.dat,True,0.0,0.62,-10819000,-10819000,-10819000,1,117
tsptw,B&B $(\alpha = 100)$,N40ft206.dat,True,0.0,0.57,-10819000,-10819000,-10819000,1,117
tsptw,B&B+C $(\alpha = 1)$,N40ft206.dat,True,0.0,0.62,-10819000,-10819000,-10819000,1,232
tsptw,B&B $(\alpha = 1)$,N40ft206.dat,True,0.0,0.57,-10819000,-10819000,-10819000,1,232
tsptw,B&B+C $(\alpha = 10)$,N40ft207.dat,True,0.0,0.37,-8849000,-8849000,-8849000,1,151
tsptw,B&B $(\alpha = 10)$,N40ft207.dat,True,0.0,0.35,-8849000,-8849000,-8849000,1,151
tsptw,MIP,N40ft207.dat,True,0.02,0.0,-8849000,-8849000,-8849000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft207.dat,True,0.0,0.37,-8849000,-8849000,-8849000,1,151
tsptw,B&B $(\alpha = 100)$,N40ft207.dat,True,0.0,0.35,-8849000,-8849000,-8849000,1,151
tsptw,B&B+C $(\alpha = 1)$,N40ft207.dat,True,0.0,0.39,-8849000,-8849000,-8849000,1,288
tsptw,B&B $(\alpha = 1)$,N40ft207.dat,True,0.0,0.35,-8849000,-8849000,-8849000,1,288
tsptw,B&B+C $(\alpha = 10)$,N40ft208.dat,True,0.0,0.53,-10516000,-10516000,-10516000,1,128
tsptw,B&B $(\alpha = 10)$,N40ft208.dat,True,0.0,0.48,-10516000,-10516000,-10516000,1,128
tsptw,MIP,N40ft208.dat,True,0.0,0.0,-10516000,-10516000,-10516000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft208.dat,True,0.0,0.53,-10516000,-10516000,-10516000,1,128
tsptw,B&B $(\alpha = 100)$,N40ft208.dat,True,0.0,0.48,-10516000,-10516000,-10516000,1,128
tsptw,B&B+C $(\alpha = 1)$,N40ft208.dat,True,0.0,0.53,-10516000,-10516000,-10516000,1,254
tsptw,B&B $(\alpha = 1)$,N40ft208.dat,True,0.0,0.48,-10516000,-10516000,-10516000,1,254
tsptw,B&B+C $(\alpha = 10)$,N40ft209.dat,True,0.0,0.36,-10275000,-10275000,-10275000,1,117
tsptw,B&B $(\alpha = 10)$,N40ft209.dat,True,0.0,0.34,-10275000,-10275000,-10275000,1,117
tsptw,MIP,N40ft209.dat,True,0.0,0.0,-10275000,-10275000,-10275000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft209.dat,True,0.0,0.36,-10275000,-10275000,-10275000,1,117
tsptw,B&B $(\alpha = 100)$,N40ft209.dat,True,0.0,0.34,-10275000,-10275000,-10275000,1,117
tsptw,B&B+C $(\alpha = 1)$,N40ft209.dat,True,0.0,0.39,-10275000,-10275000,-10275000,1,231
tsptw,B&B $(\alpha = 1)$,N40ft209.dat,True,0.0,0.34,-10275000,-10275000,-10275000,1,231
tsptw,B&B+C $(\alpha = 10)$,N40ft210.dat,True,0.0,0.28,-10353000,-10353000,-10353000,1,53
tsptw,B&B $(\alpha = 10)$,N40ft210.dat,True,0.0,0.26,-10353000,-10353000,-10353000,1,53
tsptw,MIP,N40ft210.dat,True,0.0,0.0,-10353000,-10353000,-10353000,0,0
tsptw,B&B+C $(\alpha = 100)$,N40ft210.dat,True,0.0,0.28,-10353000,-10353000,-10353000,1,53
tsptw,B&B $(\alpha = 100)$,N40ft210.dat,True,0.0,0.26,-10353000,-10353000,-10353000,1,53
tsptw,B&B+C $(\alpha = 1)$,N40ft210.dat,True,0.0,0.32,-10353000,-10353000,-10353000,1,104
tsptw,B&B $(\alpha = 1)$,N40ft210.dat,True,0.0,0.26,-10353000,-10353000,-10353000,1,104
